Order_Date,Category,Sub-Category,Product_Name,Customer_Name,Region,Sales,Profit,Profit_Margin,Quantity
2025-03-04,Home Decor,Wall Art,Wall Art Quia,Rania Sha,North,282378.0,67947.89,24.06274213996841,5
2025-09-24,Toys,Action Figure,Action Figure Similique,Reyansh Chandran,South,215924.0,32677.54,15.133815601785813,5
2024-08-11,Toys,Doll,Doll Sit,Kaira Andra,South,9639.0,2116.57,21.95839817408445,3
2024-06-10,Sports,Football,Football Nihil,Nehmat Bakshi,North,31383.9,1697.65,5.4093022218398605,1
2024-07-22,Groceries,Spices,Spices Nulla,Yasmin Choudhary,North,63708.0,9996.08,15.690462736234068,2
2025-03-28,Electronics,Laptop,Laptop Fuga,Darshit Lanka,South,69868.7,12029.07,17.216679285574227,2
2025-08-11,Home Decor,Cushion,Cushion Exercitationem,Kaira Walia,South,167802.75,9532.49,5.680771024312771,3
2024-08-10,Books,Fiction,Fiction Reprehenderit,Abram Mahajan,West,288921.6,14845.82,5.138355872319689,4
2023-11-05,Electronics,Mobile,Mobile Repellat,Ivan Ray,East,241892.8,47368.7,19.582517544962066,4
2024-07-07,Furniture,Sofa,Sofa Saepe,Prerak Brahmbhatt,West,9944.0,1778.2,17.882139983909894,4
2025-07-29,Furniture,Bed,Bed Nisi,Mamooty Luthra,South,116555.5,19507.55,16.736704831603827,2
2025-04-15,Clothing,Kids Wear,Kids Wear Exercitationem,Tushar Dani,East,54048.0,12371.54,22.88991267021907,3
2024-12-18,Books,Non-Fiction,Non-Fiction Quae,Dhanush Loke,East,262879.2,36854.33,14.019492603446754,4
2024-02-13,Clothing,Kids Wear,Kids Wear Reprehenderit,Rohan Vora,South,60412.0,9609.65,15.906856253724424,1
2025-07-16,Toys,RC Car,RC Car Alias,Yuvraj  Chad,West,136138.8,21724.21,15.957397890975974,3
2024-02-12,Electronics,Laptop,Laptop Rerum,Shray Dewan,West,166833.0,25996.35,15.582258905612198,3
2024-06-15,Beauty,Shampoo,Shampoo Commodi,Vidur Dutta,North,263075.0,30507.31,11.596430675662834,5
2024-12-22,Electronics,Laptop,Laptop Maxime,Hunar Varty,West,42597.0,9898.51,23.237575416109117,1
2025-04-08,Beauty,Shampoo,Shampoo Nisi,Mishti Chowdhury,West,16552.0,3141.34,18.978612856452393,5
2024-12-09,Books,Textbook,Textbook Quo,Vaibhav Singhal,South,11988.4,1637.8,13.6615394881719,1
2025-07-31,Books,Biography,Biography Quos,Farhan Kale,West,28541.3,3394.96,11.894903175398458,2
2024-01-15,Home Decor,Wall Art,Wall Art Et,Divyansh Varma,East,49232.0,4029.73,8.185184432889178,2
2023-12-14,Furniture,Bed,Bed Nulla,Emir Kulkarni,East,207403.4,18493.61,8.916734248329584,4
2024-05-14,Kitchen,Microwave,Microwave Veniam,Elakshi Sangha,West,238054.5,28025.07,11.772543682224027,5
2025-08-26,Home Decor,Lamp,Lamp Nulla,Vivaan Basu,East,62925.6,10078.65,16.01677218810786,3
2024-12-08,Home Decor,Lamp,Lamp Praesentium,Damini Hora,North,88115.4,11763.57,13.350186233053474,2
2023-12-14,Electronics,Smartwatch,Smartwatch Iste,Aaryahi Taneja,North,106037.5,10712.41,10.102473181657432,5
2024-10-18,Clothing,Women's Wear,Women's Wear Possimus,Himmat Warrior,West,152077.75,7926.92,5.212412729672815,5
2025-04-17,Clothing,Kids Wear,Kids Wear Eum,Indrans Seth,West,22723.0,3015.02,13.268582493508779,1
2024-03-17,Groceries,Rice,Rice Id,Shaan Sunder,West,47753.1,6951.29,14.55673034839623,1
2023-12-02,Beauty,Foundation,Foundation Ad,Aayush Kakar,South,13079.2,2485.08,19.000244663282157,1
2024-02-26,Electronics,Camera,Camera Culpa,Divit Koshy,North,66473.4,10615.49,15.969530669410622,4
2023-12-02,Books,Biography,Biography Laboriosam,Lakshay Devan,North,100515.0,12501.44,12.437387454608766,3
2024-10-23,Furniture,Cabinet,Cabinet Quibusdam,Lagan Sarna,West,67638.75,10344.85,15.294265491304913,3
2024-10-16,Beauty,Lipstick,Lipstick Ea,Heer Dugal,East,56828.8,5863.92,10.318570865476659,1
2025-04-03,Electronics,Smartwatch,Smartwatch Minus,Dhanuk Atwal,North,139930.0,19954.53,14.260365897234331,2
2025-01-15,Electronics,Mobile,Mobile Dolores,Eva Arora,East,64688.4,9795.77,15.14300863833392,1
2024-06-25,Electronics,Smartwatch,Smartwatch Vitae,Kashvi Sandhu,West,94388.0,22123.47,23.438858753231344,5
2025-01-19,Books,Non-Fiction,Non-Fiction Iste,Pranay Iyengar,North,111701.0,13191.05,11.809249693377856,4
2025-06-09,Beauty,Lipstick,Lipstick Accusamus,Kartik Dutt,East,292848.0,43805.32,14.958381139703874,4
2024-12-11,Kitchen,Juicer,Juicer Iure,Divyansh Bumb,West,69260.4,8452.35,12.203726804927491,2
2025-08-04,Sports,Cricket Bat,Cricket Bat Corrupti,Shalv Garde,East,77933.0,7876.25,10.106437580999064,1
2025-05-18,Beauty,Face Cream,Face Cream Voluptatibus,Samarth Brar,East,111551.4,15434.62,13.836330158115453,2
2023-11-22,Furniture,Bed,Bed Ullam,Inaaya  Subramanian,East,71084.0,6882.6,9.682347645039673,4
2025-09-16,Electronics,Smartwatch,Smartwatch Consectetur,Sumer Majumdar,South,170464.5,10224.17,5.9978294600928646,3
2024-05-31,Groceries,Rice,Rice Esse,Raghav Hari,West,239523.0,26323.93,10.990147083996108,3
2024-03-16,Books,Textbook,Textbook Commodi,Jiya Chaudhary,East,269.45,38.24,14.191872332529226,1
2025-08-18,Electronics,Smartwatch,Smartwatch Suscipit,Ojas Bala,West,7061.4,1206.4,17.084430849406633,2
2024-01-16,Kitchen,Mixer Grinder,Mixer Grinder Enim,Samarth Gera,West,156362.6,36552.82,23.37695842867796,4
2024-05-14,Beauty,Face Cream,Face Cream Voluptates,Samarth Dar,West,8143.0,727.83,8.93810634901142,4
2024-02-11,Clothing,Kids Wear,Kids Wear Magnam,Trisha Sodhi,South,12410.8,2481.81,19.997179875592227,4
2025-06-30,Toys,RC Car,RC Car Consectetur,Parinaaz Sidhu,East,174727.8,41459.43,23.728010081967497,3
2024-11-04,Furniture,Bed,Bed Esse,Gatik Chaudhary,East,264.1,19.12,7.239681938659598,1
2024-05-02,Electronics,Camera,Camera Corrupti,Diya Buch,North,49987.8,6019.35,12.04163815971097,2
2024-10-14,Electronics,Headphones,Headphones Voluptates,Dhanuk Bava,South,267210.0,19685.0,7.366865012536956,4
2025-02-01,Books,Textbook,Textbook Animi,Manjari Rajagopal,West,289044.0,51823.53,17.92928758251339,5
2024-05-07,Kitchen,Juicer,Juicer Excepturi,Aarav Rastogi,East,75170.65,11863.43,15.781997362002326,1
2024-04-16,Toys,Puzzle,Puzzle Ut,Keya Edwin,South,69193.25,9252.79,13.37238820260647,1
2024-04-12,Furniture,Chair,Chair Perferendis,Rania Raman,South,32720.0,2779.92,8.496088019559902,4
2023-12-30,Groceries,Wheat,Wheat Veniam,Hrishita Bera,South,93597.8,11213.7,11.980730316310854,4
2024-10-23,Furniture,Sofa,Sofa Atque,Samiha Sachar,West,306571.5,51208.5,16.703607478190243,5
2023-10-09,Sports,Tennis Racket,Tennis Racket Cumque,Ayesha D’Alia,South,68704.0,13928.85,20.273710409874244,2
2025-09-03,Home Decor,Lamp,Lamp Excepturi,Kimaya Dugar,East,63243.2,10326.16,16.32770005312824,2
2025-06-30,Home Decor,Vase,Vase Quo,Ayesha Garde,West,12215.35,1679.02,13.745164894988681,1
2025-05-29,Electronics,Laptop,Laptop Aperiam,Armaan Krishnamurthy,South,25247.2,2401.94,9.513688646661809,2
2023-10-19,Sports,Football,Football Consequatur,Yasmin Wable,West,75395.8,12702.86,16.84823292544147,4
2024-11-01,Furniture,Sofa,Sofa Soluta,Mehul Hayre,West,175026.9,17034.03,9.732235444951606,3
2025-04-04,Groceries,Wheat,Wheat A,Ahana  Ray,South,20165.4,3987.05,19.77173772898132,2
2023-12-15,Beauty,Shampoo,Shampoo Possimus,Nitya Kohli,South,120180.7,19412.75,16.152967989036508,2
2025-07-18,Furniture,Bed,Bed Ipsa,Rania Sarma,West,44667.0,3531.27,7.90576935993015,1
2023-11-24,Beauty,Perfume,Perfume Dolorum,Jayan Chanda,East,124013.7,17277.47,13.93190429767034,3
2024-08-06,Clothing,Men's Wear,Men's Wear Molestias,Suhana Raval,South,19394.0,2147.59,11.073476332886461,1
2024-10-09,Toys,RC Car,RC Car Quos,Ira Date,South,3690.75,381.12,10.326356431619589,5
2024-11-04,Electronics,Laptop,Laptop Quas,Anahita Verma,West,108661.95,26444.92,24.33687229062243,3
2024-04-02,Kitchen,Cookware Set,Cookware Set Esse,Charvi Ganesh,North,41038.2,8831.35,21.519827867694005,1
2024-09-28,Electronics,Laptop,Laptop Magnam,Mishti Gupta,North,55303.2,13410.63,24.24928394740268,2
2024-07-20,Beauty,Lipstick,Lipstick Eligendi,Ishaan Madan,North,279183.6,37205.72,13.326613740921747,4
2024-03-13,Groceries,Rice,Rice Similique,Madhav Kashyap,West,145826.0,7889.12,5.409954329131979,4
2024-08-09,Home Decor,Clock,Clock Quisquam,Ryan Tank,North,89578.8,15571.54,17.383063849928778,2
2024-04-06,Books,Non-Fiction,Non-Fiction Veniam,Advik Contractor,West,47826.9,8928.09,18.66750719783218,1
2025-05-04,Electronics,Smartwatch,Smartwatch Perspiciatis,Dhanuk Krish,South,31194.9,4803.49,15.398318314852746,1
2024-08-13,Electronics,Smartwatch,Smartwatch Iusto,Kabir Sunder,South,61952.0,5178.3,8.35856792355372,1
2024-05-24,Sports,Dumbbells,Dumbbells Magnam,Nitara Contractor,South,24944.1,2237.36,8.969495792592237,2
2024-12-08,Clothing,Men's Wear,Men's Wear Officia,Lagan Hans,East,143960.4,31677.41,22.004252558342433,4
2024-06-27,Electronics,Smartwatch,Smartwatch Quibusdam,Adira Bala,North,249644.0,38502.6,15.423002355354024,5
2024-09-11,Sports,Cricket Bat,Cricket Bat Itaque,Riaan Dutta,South,144749.7,22216.6,15.348287423048198,3
2024-07-07,Beauty,Perfume,Perfume Dolor,Tanya Goel,East,282118.5,17582.89,6.232448421496641,5
2025-04-18,Furniture,Sofa,Sofa Sed,Vanya Gade,North,8771.15,1189.05,13.55637516175188,1
2024-09-06,Electronics,Headphones,Headphones Ut,Madhup Bumb,North,34698.6,8270.92,23.836466024565834,2
2025-09-04,Furniture,Sofa,Sofa Reprehenderit,Jayan Jaggi,East,60660.0,14264.09,23.51482030992417,2
2024-01-05,Groceries,Sugar,Sugar Excepturi,Nitya Saini,East,67190.8,9016.43,13.419143692291208,1
2025-06-04,Kitchen,Juicer,Juicer Enim,Adira Kota,West,8163.4,1970.05,24.13271431021388,1
2025-02-16,Kitchen,Mixer Grinder,Mixer Grinder Quas,Ira Bains,North,129648.6,27366.93,21.10854262984714,3
2025-06-29,Clothing,Women's Wear,Women's Wear Eaque,Chirag Dugar,West,293219.4,68138.69,23.238124762549816,4
2025-02-17,Kitchen,Juicer,Juicer Voluptatem,Dhanush Tandon,North,129704.0,28406.79,21.901244371800406,2
2024-12-06,Clothing,Women's Wear,Women's Wear Inventore,Aarna Chakrabarti,West,228456.0,56513.51,24.73715288720804,4
2025-02-28,Toys,Action Figure,Action Figure Fugit,Damini Goel,West,124492.5,19127.07,15.364033977950479,5
2024-08-13,Toys,Action Figure,Action Figure Magni,Siya Subramaniam,North,33288.0,7421.63,22.295211487623167,2
2025-09-21,Kitchen,Mixer Grinder,Mixer Grinder Officiis,Anika Chaudhry,South,94140.0,13631.33,14.479849160824305,5
2024-05-25,Groceries,Rice,Rice Illo,Tarini Manne,West,22707.9,2207.4,9.720846049172314,1
2024-03-17,Electronics,Mobile,Mobile Deserunt,Dharmajan Kapadia,North,11985.2,2016.93,16.828505156359512,4
2025-03-23,Books,Fiction,Fiction Omnis,Onkar Dhar,South,93680.0,22092.64,23.583091374893254,2
2023-12-09,Clothing,Women's Wear,Women's Wear Id,Samarth Wagle,West,134087.5,10253.53,7.646894751561481,2
2025-02-24,Electronics,Headphones,Headphones Non,Piya Khurana,South,87472.2,9805.34,11.20966432763781,4
2023-12-03,Groceries,Rice,Rice Porro,Dhanuk Rao,South,112684.0,25920.55,23.002866422917183,5
2024-07-03,Toys,Action Figure,Action Figure Quis,Shanaya Desai,South,82504.4,17146.48,20.78250372101367,2
2024-05-02,Home Decor,Lamp,Lamp Id,Ishita Khosla,East,23029.9,2474.98,10.74681175341621,2
2024-07-24,Sports,Tennis Racket,Tennis Racket Consequatur,Navya Dora,East,246267.0,39194.91,15.915615977780215,5
2024-12-09,Beauty,Lipstick,Lipstick Accusamus,Aarush Bains,East,317555.0,75212.33,23.684819952449182,5
2025-05-11,Books,Textbook,Textbook Fuga,Sara Sarna,East,3350.4,331.93,9.907175262655207,4
2023-12-03,Electronics,Smartwatch,Smartwatch Accusamus,Yasmin Konda,South,55644.0,9752.27,17.526184314571204,1
2024-03-08,Furniture,Cabinet,Cabinet Eligendi,Yashvi Banik,South,192316.0,10171.47,5.2889359179683435,5
2024-09-03,Books,Biography,Biography Enim,Dhanush Vig,West,43850.1,8029.78,18.311885263659605,2
2025-06-28,Toys,Board Game,Board Game Itaque,Zeeshan Gala,North,206729.5,28479.14,13.776040671505518,5
2024-01-02,Beauty,Foundation,Foundation Blanditiis,Dhanush Dhingra,East,46580.4,9344.05,20.060046714927307,2
2024-03-21,Sports,Dumbbells,Dumbbells Odio,Kabir Golla,North,11109.5,1550.18,13.95364327827535,2
2024-06-26,Beauty,Foundation,Foundation Expedita,Sumer Ramachandran,South,34850.0,4658.1,13.366140602582496,1
2024-02-27,Electronics,Mobile,Mobile Corrupti,Myra Chatterjee,South,6458.4,1535.57,23.776322308931004,3
2023-11-10,Electronics,Mobile,Mobile Facilis,Hansh Sankaran,North,29415.6,5836.71,19.8422265736548,4
2025-03-15,Home Decor,Vase,Vase Eveniet,Shray Hayre,West,211744.0,32979.53,15.575189851896628,4
2024-01-12,Sports,Cricket Bat,Cricket Bat Eos,Kartik Sagar,West,96660.0,13965.81,14.448386095592799,5
2025-08-07,Electronics,Mobile,Mobile Et,Ira Subramanian,South,201533.0,11394.56,5.653942530503689,4
2024-03-27,Toys,Puzzle,Puzzle Dolore,Seher Din,East,149873.9,26015.04,17.357952251859732,2
2025-03-08,Sports,Dumbbells,Dumbbells Sed,Diya Mahal,East,11643.2,915.62,7.863989281297237,2
2023-10-08,Electronics,Mobile,Mobile Aut,Neelofar Karnik,West,37171.2,7036.45,18.929843534779614,4
2024-04-08,Kitchen,Juicer,Juicer Quidem,Saanvi Sawhney,East,208713.6,32534.33,15.588025888106957,4
2025-03-23,Kitchen,Microwave,Microwave Optio,Aniruddh Kar,West,62728.5,13505.03,21.52933674486079,2
2025-08-15,Clothing,Women's Wear,Women's Wear Ducimus,Lavanya Wable,South,46976.8,8783.09,18.696654518826314,1
2025-01-14,Books,Non-Fiction,Non-Fiction Reiciendis,Ishita Kaur,West,169056.0,32024.33,18.94303071171683,3
2025-05-31,Electronics,Headphones,Headphones Libero,Romil Dugal,North,198224.0,31757.71,16.02112256840746,4
2024-11-14,Groceries,Sugar,Sugar Rerum,Nakul Varghese,West,290984.0,61010.16,20.96684353778902,4
2024-03-02,Kitchen,Juicer,Juicer Rem,Amira Bora,West,12767.0,2840.49,22.248688023811386,2
2025-07-21,Clothing,Accessories,Accessories Corporis,Nakul Chand,North,295200.0,63951.15,21.663668699186992,5
2023-12-18,Kitchen,Juicer,Juicer Quod,Sana Kalita,South,111742.0,11119.41,9.950967407062699,2
2024-11-27,Sports,Dumbbells,Dumbbells Iusto,Yasmin Sood,West,92784.0,18735.52,20.192619417140886,3
2024-08-22,Groceries,Spices,Spices Quisquam,Indrajit Mall,South,77228.0,18753.54,24.28334282902574,5
2024-09-08,Furniture,Cabinet,Cabinet Dolores,Krish Dar,South,192685.0,15406.56,7.995723590315801,5
2025-06-04,Sports,Yoga Mat,Yoga Mat Aliquam,Yasmin Saran,West,103440.0,16828.94,16.26927687548337,4
2024-12-30,Beauty,Face Cream,Face Cream Sit,Hazel Dhar,South,235036.0,18424.08,7.838833200020423,5
2025-09-17,Clothing,Kids Wear,Kids Wear Iure,Vedika Mane,North,2982.4,712.76,23.898873390557938,4
2024-11-22,Home Decor,Vase,Vase Rerum,Nayantara Majumdar,South,311533.5,49260.51,15.812267380554578,5
2024-09-06,Clothing,Men's Wear,Men's Wear Odit,Shanaya Kapoor,North,252507.8,47461.3,18.795973827343158,4
2024-05-25,Toys,RC Car,RC Car Minima,Zara Varghese,West,149819.75,19113.2,12.757463552035029,5
2024-02-22,Groceries,Wheat,Wheat Distinctio,Inaaya  Dara,North,59603.2,4144.46,6.9534186083968645,4
2024-11-19,Groceries,Wheat,Wheat Sed,Stuvan Sangha,South,196108.6,14044.21,7.161445240035367,4
2024-04-29,Furniture,Cabinet,Cabinet Magnam,Tara Gill,North,29299.5,3886.88,13.266028430519292,1
2023-10-29,Electronics,Headphones,Headphones Corporis,Saanvi Sahni,West,113414.4,17484.96,15.41687828000677,2
2023-11-26,Home Decor,Cushion,Cushion Et,Ritvik Dash,North,106686.9,5726.62,5.367688066669854,3
2025-06-22,Clothing,Kids Wear,Kids Wear Enim,Hridaan Gade,West,71307.0,3732.36,5.234212629896083,1
2025-08-22,Electronics,Mobile,Mobile Facilis,Gatik Savant,East,78457.6,10542.24,13.436862713108736,4
2024-11-22,Kitchen,Cookware Set,Cookware Set Eos,Kavya Bajaj,South,325953.0,21190.7,6.501152006577636,5
2024-10-24,Groceries,Wheat,Wheat Eum,Yasmin Uppal,West,81872.0,12869.54,15.719098104358023,2
2024-08-03,Clothing,Accessories,Accessories Velit,Vedika Yadav,East,104787.2,15070.65,14.382147819581018,2
2025-05-15,Sports,Yoga Mat,Yoga Mat Facere,Lavanya Srivastava,South,48293.6,9440.48,19.54809747047228,4
2025-06-17,Books,Biography,Biography Sed,Ishita Chacko,North,65932.0,10865.77,16.480267548383186,5
2024-08-26,Clothing,Shoes,Shoes Consectetur,Zain Guha,East,53530.0,12038.72,22.489669344292917,5
2025-07-23,Books,Non-Fiction,Non-Fiction Omnis,Piya Sani,West,6228.0,749.58,12.035645472061658,4
2025-06-21,Clothing,Women's Wear,Women's Wear Repellendus,Sara Deshmukh,West,174283.2,15378.45,8.823828114241648,3
2025-01-11,Electronics,Camera,Camera Vero,Dhanuk Din,North,166028.8,37882.17,22.816625790224347,4
2025-07-10,Kitchen,Mixer Grinder,Mixer Grinder Animi,Taimur Banerjee,North,169227.0,29678.19,17.53750288074598,5
2025-05-09,Sports,Cricket Bat,Cricket Bat Assumenda,Hunar Aggarwal,South,64639.95,6608.14,10.222996769025967,3
2023-10-08,Books,Comics,Comics Esse,Armaan Dugar,East,263736.0,28829.07,10.931033306033305,5
2025-05-18,Furniture,Cabinet,Cabinet Accusantium,Ehsaan Srivastava,West,58805.6,4650.02,7.907444188988805,1
2025-01-23,Kitchen,Cookware Set,Cookware Set Necessitatibus,Indrajit Kapadia,West,100445.4,11651.15,11.599485889846624,3
2024-11-30,Beauty,Perfume,Perfume Exercitationem,Vaibhav Bora,East,79478.9,14297.47,17.989013436270508,2
2024-06-27,Clothing,Shoes,Shoes Quia,Sumer Thakkar,South,42199.2,2794.58,6.622353030389203,3
2025-09-29,Home Decor,Lamp,Lamp Illo,Kismat Das,North,81539.2,4892.61,6.000316412228719,4
2024-05-11,Sports,Tennis Racket,Tennis Racket Laboriosam,Saanvi Yogi,South,50084.8,5298.77,10.579597003482094,1
2024-11-06,Home Decor,Clock,Clock Aut,Dhruv Divan,South,87478.0,18772.76,21.459978508882234,2
2024-02-08,Home Decor,Cushion,Cushion Quibusdam,Zoya Sami,South,5123.35,820.26,16.010227683058933,1
2024-07-16,Sports,Tennis Racket,Tennis Racket Libero,Mishti Manne,South,59856.0,14316.75,23.918654771451482,4
2025-07-24,Books,Textbook,Textbook Enim,Jivika Ratti,East,48445.75,11983.85,24.736638404813633,5
2024-01-23,Electronics,Smartwatch,Smartwatch Assumenda,Hridaan Shan,East,104504.75,16062.8,15.370401823840544,5
2025-02-10,Furniture,Table,Table Voluptatum,Parinaaz D’Alia,West,185346.9,20453.81,11.035420608599336,3
2025-01-07,Toys,Board Game,Board Game Minima,Jayan Chahal,South,101663.1,10123.36,9.957752616239324,3
2024-12-07,Books,Textbook,Textbook Voluptates,Dharmajan Ratti,West,87735.6,19597.07,22.336508783207726,4
2025-05-30,Books,Fiction,Fiction Ipsum,Dhruv Kulkarni,East,158652.0,38519.18,24.279038398507424,4
2025-03-19,Groceries,Oil,Oil Sequi,Jayan Vasa,North,16219.0,2677.64,16.509279240397063,1
2025-05-07,Kitchen,Cookware Set,Cookware Set Odio,Indranil Sood,East,63000.0,4286.16,6.803428571428571,1
2025-06-29,Kitchen,Cookware Set,Cookware Set Doloribus,Misha Bandi,South,54896.0,11120.28,20.256995045176335,4
2024-11-22,Sports,Cricket Bat,Cricket Bat Placeat,Shlok Bakshi,South,18284.4,2902.96,15.876703638073986,2
2024-07-06,Beauty,Face Cream,Face Cream Corrupti,Urvi Ganesh,East,40658.4,6267.87,15.415928811758455,1
2024-07-19,Groceries,Wheat,Wheat Delectus,Pranay Gola,West,58194.0,6749.93,11.599013644018283,1
2025-03-24,Toys,Doll,Doll Nam,Adah Bassi,South,169569.0,26335.15,15.530639444709823,5
2025-04-09,Books,Textbook,Textbook Saepe,Nayantara Savant,North,112822.0,18546.81,16.439001258619772,5
2025-07-07,Sports,Tennis Racket,Tennis Racket Voluptatum,Kabir Gill,South,374035.0,31406.25,8.396607269373186,5
2025-01-06,Books,Comics,Comics Quisquam,Kanav Tank,South,75057.3,11023.33,14.686552806988793,3
2024-10-06,Sports,Dumbbells,Dumbbells Iste,Nayantara Hegde,South,204141.6,35280.25,17.282244285339196,4
2025-05-06,Groceries,Sugar,Sugar Ab,Tejas Bhardwaj,North,65347.15,16285.2,24.921056235811356,1
2024-11-20,Beauty,Foundation,Foundation Deserunt,Darshit Borra,South,111739.95,21027.98,18.81867675795452,3
2025-04-28,Kitchen,Mixer Grinder,Mixer Grinder Sed,Vritika Gopal,North,60556.55,14619.27,24.141517309027677,1
2024-06-23,Kitchen,Microwave,Microwave Natus,Onkar Rajagopalan,West,171148.8,9393.57,5.48853979694862,3
2025-10-01,Home Decor,Lamp,Lamp Animi,Parinaaz Dewan,West,27579.6,1966.43,7.1300163889251476,2
2024-11-24,Sports,Cricket Bat,Cricket Bat Debitis,Mehul Bhatti,North,65144.0,12519.71,19.218515903229765,2
2025-09-28,Kitchen,Juicer,Juicer Nostrum,Vidur Dani,West,33039.1,6916.9,20.935497637647515,2
2024-08-20,Furniture,Sofa,Sofa Reiciendis,Yuvraj  Garde,West,123575.55,27772.5,22.47410592143834,3
2024-10-23,Kitchen,Juicer,Juicer Corporis,Jayant Atwal,North,35884.8,7383.66,20.576009898341358,1
2025-03-11,Kitchen,Mixer Grinder,Mixer Grinder Occaecati,Miraan Jayaraman,West,186250.35,44988.38,24.154789507778105,3
2025-01-11,Groceries,Rice,Rice Quos,Shlok Bose,North,52886.15,13146.08,24.857320867561732,1
2025-04-02,Electronics,Smartwatch,Smartwatch Sit,Kimaya Bansal,West,265707.4,26037.95,9.799482438200817,4
2025-07-08,Furniture,Chair,Chair Amet,Badal Chaudhary,East,212202.0,52505.11,24.742985457252995,3
2024-08-09,Books,Fiction,Fiction Consectetur,Jiya Chacko,East,34569.0,3215.4,9.301397205588822,5
